"Filename" "BW" "BNL" "SE" "Bal" "mean CochDiff" "std CochDiff" "CCCor" "DCOff" "DCOff ratio" "SSPS" "RDelay" "isMono" "DH1" "DH2" "DH3" "DH4" "DH5" "DH6" "DH7" "DH8" "AVSP1" "AVSP2" "AVSP3" "AVSP4" "AVSP5" "AVSP6" 
generated/electric-guitar/varimoon_57_electric-guitar.wav 5902.0552201705 -156.4855977433 3.0011849009 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000160103 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -34.1344402075 0.0391464779 -28.0000000000 -34.1344402075 -31.6900965413 5.5460300853 12.7967609975 -1.0140662000 0.0004882812 0.0000001618 0.0044076089 648.3258909824 0.1331018067 527.5634765625 
generated/electric-guitar/varimoon_58_electric-guitar.wav 6042.0356491689 -156.4855977454 3.0043948387 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0001518688 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -31.9801054672 0.0387658301 -22.0000000000 -31.9801054672 -30.3127302609 5.5079850538 12.1305741810 -0.9355056836 0.0004882812 0.0000002401 0.0044892376 673.6301684791 0.1418216544 527.5634765625 
generated/electric-guitar/varimoon_59_electric-guitar.wav 5889.4917502332 -156.4855977454 2.9877144375 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000168433 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -34.0215207592 0.0323674685 -28.0000000000 -34.0215207592 -31.7541584959 5.7975279419 14.7933094658 -0.8337552478 0.0004882812 0.0000001526 0.0041806239 657.4671439333 0.0872824857 527.5634765625 
generated/electric-guitar/varimoon_60_electric-guitar.wav 5826.3530094556 -156.4855977433 2.9949471157 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000858563 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -32.4716676892 0.0320305105 -25.0000000000 -32.4716676892 -29.8198086157 5.7883983852 15.0163911411 -0.8905026194 0.0004882812 0.0000001357 0.0044035607 606.3405425489 0.0976740118 527.5634765625 
generated/electric-guitar/varimoon_61_electric-guitar.wav 5911.7261702849 -156.4855977454 2.9849321680 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000314 1.0000000071 0.0000000000 0.0000000000 0.0000000000 -32.8468739016 0.0293339582 -25.0000000000 -32.8468739016 -30.4006797146 5.8701801622 15.5924119017 -0.8097715748 0.0004882812 0.0000001663 0.0041416725 712.3012601398 0.0907128027 527.5634765625 
generated/electric-guitar/varimoon_62_electric-guitar.wav 5892.5011395438 -156.4855977454 2.9869619619 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000180105 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -33.1865989172 0.0303423652 -25.0000000000 -33.1865989172 -30.7294914700 5.8447574439 15.3921162050 -0.8277550843 0.0004882813 0.0000001552 0.0042127870 671.3370298466 0.0936599996 527.5634765625 
generated/electric-guitar/varimoon_63_electric-guitar.wav 5865.7088094683 -156.4855977433 2.9956581122 1.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000225161 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -38.2110367790 0.0393131301 -28.0000000000 -38.2110367790 -37.0181180466 5.4293061518 11.4787125787 -0.9487999472 0.0004882813 0.0000001418 0.0046410923 648.3224305167 0.1525068806 527.5634765625 
generated/electric-guitar/w1limiter_00_electric-guitar.wav 5873.9773257293 -156.4855977454 2.9727227926 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000524451 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -25.8310123968 0.0296420271 -18.0000000000 -25.8310123968 -23.3354181528 5.8555994865 15.5832802714 -0.8395995866 0.0004882812 0.0000000940 0.0043222618 683.5687957735 0.0942359205 527.5634765625 
generated/electric-guitar/w1limiter_01_electric-guitar.wav 5889.0242722821 -156.4855977454 2.9705040165 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0002321446 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -24.1462355450 0.0298253076 -18.0000000000 -24.1462355450 -21.6441408381 5.8341563929 15.4726253561 -0.8555822337 0.0004882812 0.0000000959 0.0043999648 659.5938454658 0.0961191063 527.5634765625 
generated/electric-guitar/w1limiter_02_electric-guitar.wav 5873.1592393148 -156.4855977454 2.9817850066 1.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000105601 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -30.6033160277 0.0294915589 -23.0000000000 -30.6033160277 -28.1309453255 5.8615518118 15.5641364451 -0.8220395897 0.0004882813 0.0000000918 0.0042283028 687.6947272874 0.0929001146 527.5634765625 
generated/electric-guitar/w1limiter_03_electric-guitar.wav 5847.5063867453 -156.4855977454 2.9793026547 1.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000168598 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -30.0644772457 0.0293731387 -24.0000000000 -30.0644772457 -27.6076422440 5.8697038213 15.6064230051 -0.8176103715 0.0004882812 0.0000000921 0.0041708602 708.3474154329 0.0905687115 527.5634765625 
generated/electric-guitar/w1limiter_04_electric-guitar.wav 5853.2914263908 -156.4855977454 2.9817624547 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0001936929 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -21.5169692357 0.0344130490 -11.0000000000 -21.5169692357 -18.8189191917 5.6456978298 13.9805320624 -1.0183970903 0.0004882813 0.0000001181 0.0049630873 605.3660268529 0.1561609301 527.5634765625 
generated/electric-guitar/w1limiter_05_electric-guitar.wav 5878.6228878689 -156.4855977454 2.9690466622 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0019773950 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -20.1938421429 0.0329249051 -11.0000000000 -20.1938421429 -17.4261097657 5.6907881697 14.6890044816 -0.9825979474 0.0004882812 0.0000001025 0.0045559156 624.7377206252 0.1230624782 527.5634765625 
generated/electric-guitar/w1limiter_06_electric-guitar.wav 5872.1950660405 -156.4855977454 2.9796392670 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000552078 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -25.1951320984 0.0361209641 -19.0000000000 -25.1951320984 -23.0102882877 5.6479946688 13.3315289451 -0.9032560736 0.0004882812 0.0000001160 0.0047022468 571.3641875709 0.1187429540 527.5634765625 
generated/electric-guitar/w1limiter_07_electric-guitar.wav 5889.9884455563 -156.4855977454 2.9749248043 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000016458 1.0000000001 0.0000000000 0.0000000000 0.0000000000 -27.2961567863 0.0293604508 -20.0000000000 -27.2961567863 -24.8196920987 5.8628000356 15.5990971143 -0.8299314637 0.0004882812 0.0000000927 0.0042541742 694.8226601070 0.0927239195 527.5634765625 
generated/electric-guitar/w1limiter_08_electric-guitar.wav 5852.0058620251 -156.4855977454 2.9796774031 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000783257 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -24.5734545892 0.0356155603 -18.0000000000 -24.5734545892 -22.2996319438 5.6378336828 13.3522079849 -0.9249203058 0.0004882813 0.0000001178 0.0047993189 574.7974956920 0.1320641222 527.5634765625 
generated/electric-guitar/w1limiter_09_electric-guitar.wav 5867.6663733887 -156.4855977454 2.9817649453 1.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000043374 0.9999999999 0.0000000000 0.0000000000 0.0000000000 -32.1500448599 0.0293238948 -26.0000000000 -32.1500448599 -29.7010551536 5.8700304630 15.5953001257 -0.8112406283 0.0004882812 0.0000000911 0.0041423515 710.2458274345 0.0898050347 527.5634765625 
generated/electric-guitar/w1limiter_10_electric-guitar.wav 5875.6719333022 -156.4855977454 2.9814963408 1.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000036543 0.9999999999 0.0000000000 0.0000000000 0.0000000000 -31.9510954351 0.0292804598 -26.0000000000 -31.9510954351 -29.5009429006 5.8701740434 15.5963707072 -0.8117755488 0.0004882812 0.0000000909 0.0041465907 709.7654992382 0.0899033067 527.5634765625 
generated/electric-guitar/w1limiter_11_electric-guitar.wav 5803.7387635685 -156.4855977454 2.9824390427 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0002134358 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -17.5430272366 0.0450902390 -9.0000000000 -17.5430272366 -15.6619772248 5.3221221001 11.2350302970 -1.2013489355 0.0004882813 0.0000001344 0.0060579656 606.6991808291 0.2249286216 527.5634765625 
generated/electric-guitar/w1limiter_12_electric-guitar.wav 5930.3084188433 -156.4855977454 2.9984276492 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0015477383 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -13.2588551408 0.0581334796 0.0000000000 -13.2588551408 -10.0579579502 5.2040431152 12.0789450450 -1.3504471719 0.0004882812 0.0000001100 0.0046516819 670.8423449232 0.1481207232 527.5634765625 
generated/electric-guitar/w1limiter_13_electric-guitar.wav 5873.5390651501 -156.4855977454 2.9775201940 1.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000224903 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -28.7739306280 0.0294146660 -21.0000000000 -28.7739306280 -26.3071319175 5.8671217131 15.6057655983 -0.8229613288 0.0004882812 0.0000000907 0.0042159934 700.3717266331 0.0915457922 527.5634765625 
generated/electric-guitar/w1limiter_14_electric-guitar.wav 5878.8858442164 -156.4855977454 2.9692405563 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0012015067 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -21.9634221507 0.0310521872 -14.0000000000 -21.9634221507 -19.3716181050 5.7715015543 15.1568756276 -0.9093083904 0.0004882813 0.0000001029 0.0045299984 627.5163395987 0.1088766744 527.5634765625 
generated/electric-guitar/w1limiter_15_electric-guitar.wav 5876.2562807412 -156.4855977454 2.9967308254 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0006438314 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -13.0832560418 0.0567345291 -4.0000000000 -13.0832560418 -10.0574072852 5.1732179296 11.5833526855 -1.3881049502 0.0004882812 0.0000001128 0.0048601893 666.5064250874 0.1606239119 527.5634765625 
generated/electric-guitar/w1limiter_16_electric-guitar.wav 5877.6002798507 -156.4855977454 2.9798081256 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0009266359 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -16.7326671042 0.0419490128 -5.0000000000 -16.7326671042 -13.5402614141 5.4941439626 13.7768630017 -1.1520318101 0.0004882813 0.0000000987 0.0044767729 671.9977897600 0.1314506073 527.5634765625 
generated/electric-guitar/w1limiter_17_electric-guitar.wav 5876.4023676009 -156.4855977454 2.9821852462 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000189 1.0000000117 0.0000000000 0.0000000000 0.0000000000 -32.8467289893 0.0293308750 -25.0000000000 -32.8467289893 -30.4005189851 5.8701747566 15.5924119507 -0.8097716496 0.0004882812 0.0000000910 0.0041364785 711.0653488487 0.0896188042 527.5634765625 
generated/electric-guitar/w1limiter_18_electric-guitar.wav 5855.8625551221 -156.4855977454 2.9716494292 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0001016232 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -24.7602612429 0.0298752655 -17.0000000000 -24.7602612429 -22.2556730615 5.8483705826 15.5677942759 -0.8457126567 0.0004882813 0.0000000934 0.0043777850 672.1620472024 0.0950915770 527.5634765625 
generated/electric-guitar/w1limiter_19_electric-guitar.wav 5888.1477511236 -156.4855977454 2.9816584973 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0001883141 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -21.8470700627 0.0336646173 -13.0000000000 -21.8470700627 -19.1254227173 5.6879044524 14.3829429407 -0.9958096348 0.0004882812 0.0000001150 0.0048446389 608.7780700613 0.1444477754 527.5634765625 
generated/electric-guitar/w1limiter_20_electric-guitar.wav 5867.5495039010 -156.4855977454 2.9820233270 1.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000017384 0.9999999999 0.0000000000 0.0000000000 0.0000000000 -32.5480996618 0.0294477657 -25.0000000000 -32.5480996618 -30.1007213823 5.8702536468 15.5934166953 -0.8102383917 0.0004882812 0.0000000910 0.0041384254 710.8243869001 0.0896700376 527.5634765625 
generated/electric-guitar/w1limiter_21_electric-guitar.wav 5880.1421912101 -156.4855977454 2.9790849054 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0006751903 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -17.7383262817 0.0424053422 -6.0000000000 -17.7383262817 -14.5934787530 5.5305373996 13.7610993047 -1.1413478710 0.0004882812 0.0000000991 0.0045251458 670.3165366187 0.1376819681 527.5634765625 
generated/electric-guitar/w1limiter_22_electric-guitar.wav 5884.7585359778 -156.4855977454 2.9822536970 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0002474104 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -20.4316288702 0.0359505826 -11.0000000000 -20.4316288702 -17.5761120438 5.6239194624 13.9947223171 -1.0536012812 0.0004882812 0.0000001111 0.0048413249 622.7611423635 0.1493135102 527.5634765625 
generated/electric-guitar/w1limiter_23_electric-guitar.wav 5851.6552535617 -156.4855977454 2.9816585832 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0001878237 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -21.3605482846 0.0353494421 -9.0000000000 -21.3605482846 -18.7177577784 5.6107314108 13.6003352828 -1.0272521223 0.0004882813 0.0000001215 0.0050917921 600.8886256956 0.1665097068 527.5634765625 
generated/electric-guitar/w1limiter_24_electric-guitar.wav 5858.6382054571 -156.4855977454 2.9777294333 1.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000234650 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -28.7759805916 0.0294300793 -21.0000000000 -28.7759805916 -26.3100667156 5.8669866053 15.6040134981 -0.8232174856 0.0004882812 0.0000000928 0.0042111062 701.2296565607 0.0915763052 527.5634765625 
generated/electric-guitar/w1limiter_25_electric-guitar.wav 5850.5157760558 -156.4855977454 2.9742401016 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0007241143 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -16.0070810531 0.0485042893 -7.0000000000 -16.0070810531 -13.6507368515 5.3245386876 11.5490140702 -1.2338728597 0.0004882812 0.0000001130 0.0049521982 659.3576417530 0.1624015810 527.5634765625 
generated/electric-guitar/w1limiter_26_electric-guitar.wav 5874.6493252841 -156.4855977454 2.9813155427 1.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000046581 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -31.7521065272 0.0294435932 -24.0000000000 -31.7521065272 -29.3010281613 5.8699887280 15.5972822921 -0.8123151472 0.0004882812 0.0000000909 0.0041495258 709.5141785135 0.0899938163 527.5634765625 
generated/electric-guitar/w1limiter_27_electric-guitar.wav 5866.7314174864 -156.4855977454 2.9802645883 1.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000112513 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -30.8570618177 0.0293257121 -23.0000000000 -30.8570618177 -28.4055388558 5.8696314637 15.5977608501 -0.8140456888 0.0004882813 0.0000000918 0.0041600963 708.9784068246 0.0903255581 527.5634765625 
generated/electric-guitar/w1limiter_28_electric-guitar.wav 5855.9794246099 -156.4855977454 2.9822357559 1.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000098474 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -30.1073274945 0.0302021388 -22.0000000000 -30.1073274945 -27.6498760353 5.8437900271 15.4114233578 -0.8364561528 0.0004882812 0.0000000953 0.0042629048 659.0039751687 0.0961302713 527.5634765625 
generated/electric-guitar/w1limiter_29_electric-guitar.wav 5854.2263822931 -156.4855977454 2.9803078019 1.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000088878 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -30.9548269940 0.0292798278 -25.0000000000 -30.9548269940 -28.5019768428 5.8694638451 15.5966762224 -0.8135798416 0.0004882812 0.0000000908 0.0041654207 707.6715482210 0.0904108427 527.5634765625 
generated/electric-guitar/w1limiter_30_electric-guitar.wav 5865.1244620293 -156.4855977454 2.9721053220 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0018030274 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -16.3692322863 0.0446256340 -7.0000000000 -16.3692322863 -13.5873697620 5.4015837674 12.4083319908 -1.2037955529 0.0004882812 0.0000001105 0.0048399512 645.8896890076 0.1556374203 527.5634765625 
generated/electric-guitar/w1limiter_31_electric-guitar.wav 5873.9188909854 -156.4855977454 2.9966728064 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0003337318 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -15.0836840970 0.0510584538 -7.0000000000 -15.0836840970 -12.7263908543 5.2513858649 11.1331410635 -1.3231979078 0.0004882812 0.0000001369 0.0055997710 639.6447277488 0.2002231426 527.5634765625 
generated/electric-guitar/w1limiter_32_electric-guitar.wav 5858.6966402010 -156.4855977454 2.9737174952 1.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000010912 0.9999999998 0.0000000000 0.0000000000 0.0000000000 -26.5003205642 0.0293747765 -20.0000000000 -26.5003205642 -24.0186558883 5.8614741407 15.6020980248 -0.8330334473 0.0004882812 0.0000000918 0.0042777195 693.1891280156 0.0931358569 527.5634765625 
generated/electric-guitar/w1limiter_33_electric-guitar.wav 5852.1227315129 -156.4855977454 3.0155649714 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0002155366 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -15.7147135950 0.0504278587 -7.0000000000 -15.7147135950 -12.5975762813 5.3529155368 12.3403262428 -1.2758529102 0.0004882813 0.0000001201 0.0047776446 683.9681700044 0.1576207728 527.5634765625 
generated/electric-guitar/w1limiter_34_electric-guitar.wav 5869.5655025653 -156.4855977454 2.9810031193 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0001402030 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -23.4369065487 0.0320791176 -15.0000000000 -23.4369065487 -20.7940430562 5.7656907623 14.9815684116 -0.9297187372 0.0004882813 0.0000001100 0.0047290489 612.0558210206 0.1240747297 527.5634765625 
generated/electric-guitar/w1limiter_35_electric-guitar.wav 5858.9888139205 -156.4855977454 2.9766255186 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0011608894 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -16.2130137218 0.0461544625 -6.0000000000 -16.2130137218 -13.1903482856 5.3999010310 12.6494830583 -1.2321666605 0.0004882813 0.0000001080 0.0046616226 671.4582289983 0.1491182029 527.5634765625 
generated/electric-guitar/w1limiter_36_electric-guitar.wav 5864.7154188221 -156.4855977454 2.9787177974 1.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000196540 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -29.6675349818 0.0296501358 -22.0000000000 -29.6675349818 -27.2094480561 5.8694679600 15.6073871724 -0.8186899092 0.0004882813 0.0000000923 0.0041766036 707.8759027553 0.0907088524 527.5634765625 
generated/electric-guitar/w1limiter_37_electric-guitar.wav 5871.4354143699 -156.4855977454 2.9784293564 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0001045993 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -23.5624287291 0.0301634070 -14.0000000000 -23.5624287291 -20.9662613178 5.8083306598 15.3488934274 -0.8871934787 0.0004882812 0.0000001014 0.0045928008 635.0084962107 0.1068960464 527.5634765625 
generated/electric-guitar/w1limiter_38_electric-guitar.wav 5875.4381943267 -156.4855977454 2.9744797158 1.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000107176 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -26.7011253687 0.0296491969 -19.0000000000 -26.7011253687 -24.2186045703 5.8617813978 15.6012299730 -0.8328949629 0.0004882812 0.0000000918 0.0042783253 692.5378388015 0.0932075567 527.5634765625 
generated/electric-guitar/w1limiter_39_electric-guitar.wav 5893.0562696108 -156.4855977454 2.9957831432 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0013992761 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -13.6865149185 0.0536593032 0.0000000000 -13.6865149185 -10.4415844796 5.2448236522 12.3149842318 -1.3262339949 0.0004882812 0.0000001087 0.0046097737 673.8150369835 0.1450849733 527.5634765625 
generated/electric-guitar/w1limiter_40_electric-guitar.wav 5904.7724357615 -156.4855977454 2.9945823163 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0003350738 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -13.1795940000 0.0576707382 -5.0000000000 -13.1795940000 -10.3737437683 5.1605827796 11.2044324894 -1.4059014112 0.0004882812 0.0000001170 0.0050513956 657.6311267089 0.1700817744 527.5634765625 
generated/electric-guitar/w1limiter_41_electric-guitar.wav 5897.7894838662 -156.4855977454 2.9769904874 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0001591098 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -15.9576273014 0.0488775903 -7.0000000000 -15.9576273014 -13.5531021252 5.3331242314 11.5872170386 -1.2072515873 0.0004882813 0.0000001048 0.0046251317 725.5947025684 0.1452663672 527.5634765625 
generated/electric-guitar/w1limiter_42_electric-guitar.wav 5890.3682713916 -156.4855977454 2.9702426858 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0006571888 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -22.3436502262 0.0306240061 -14.0000000000 -22.3436502262 -19.7222138227 5.7887786501 15.3022995155 -0.9012491258 0.0004882812 0.0000001006 0.0045391338 633.3532690668 0.1071253951 527.5634765625 
generated/electric-guitar/w1limiter_43_electric-guitar.wav 5874.9414990036 -156.4855977454 2.9755511074 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0011579313 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -17.6324601167 0.0377739909 -5.0000000000 -17.6324601167 -14.5281390190 5.5580701037 14.1590319519 -1.0984070395 0.0004882812 0.0000000977 0.0044980716 659.5710718808 0.1294296883 527.5634765625 
generated/electric-guitar/w1limiter_44_electric-guitar.wav 5876.9282802960 -156.4855977454 3.0024751196 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0001968457 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -16.5714558649 0.0465864444 -6.0000000000 -16.5714558649 -13.3715919952 5.4437825839 13.1491385133 -1.2056531562 0.0004882812 0.0000001051 0.0045941440 681.2991917553 0.1456155443 527.5634765625 
generated/electric-guitar/w1limiter_45_electric-guitar.wav 5861.2677689323 -156.4855977454 2.9765460086 1.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000234891 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -27.4975818011 0.0293882835 -21.0000000000 -27.4975818011 -25.0186048107 5.8622265678 15.5960136896 -0.8304053744 0.0004882813 0.0000000918 0.0042745760 690.9276549781 0.0931366629 527.5634765625 
generated/electric-guitar/w1limiter_46_electric-guitar.wav 5892.2674005682 -156.4855977454 2.9707002443 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0019004233 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -17.6758137629 0.0360172691 -6.0000000000 -17.6758137629 -14.7413079712 5.5576495524 13.9764567015 -1.0499425853 0.0004882812 0.0000000961 0.0044530543 659.1647834732 0.1229799507 527.5634765625 
generated/electric-guitar/w1limiter_47_electric-guitar.wav 5877.5418451069 -156.4855977454 2.9735007256 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0011577218 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -16.0064740376 0.0473335038 -7.0000000000 -16.0064740376 -13.5356834739 5.3419659210 11.7641208186 -1.2267019222 0.0004882813 0.0000001154 0.0050291991 645.4470386953 0.1662329435 527.5634765625 
generated/electric-guitar/w1limiter_48_electric-guitar.wav 5879.5286263993 -156.4855977454 2.9699978370 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0005263668 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -23.1014642385 0.0298395224 -14.0000000000 -23.1014642385 -20.5522683155 5.8181965268 15.4697715800 -0.8698722318 0.0004882812 0.0000000957 0.0044960495 645.8800896384 0.0999194926 527.5634765625 
generated/electric-guitar/w1limiter_49_electric-guitar.wav 5899.6886130427 -156.4855977454 2.9724989155 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0004872494 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -21.3503940041 0.0315480648 -13.0000000000 -21.3503940041 -18.6321800689 5.7525428433 15.1375053140 -0.9336518238 0.0004882813 0.0000001025 0.0045505429 633.3756669328 0.1132328459 527.5634765625 
generated/electric-guitar/w1limiter_50_electric-guitar.wav 5918.0663399975 -156.4855977454 2.9744152593 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0007159406 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -16.3857728337 0.0425181807 -6.0000000000 -16.3857728337 -13.5035995627 5.4391066610 12.8348689673 -1.1350225617 0.0004882812 0.0000000953 0.0044461115 703.9039738040 0.1289924763 527.5634765625 
generated/electric-guitar/w1limiter_51_electric-guitar.wav 5862.4072464383 -156.4855977454 2.9767117385 1.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000174374 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -28.3820271824 0.0293063215 -22.0000000000 -28.3820271824 -25.9151410235 5.8666824231 15.6040688679 -0.8241532601 0.0004882813 0.0000000923 0.0042071443 701.6636169694 0.0915573324 527.5634765625 
generated/electric-guitar/w1limiter_52_electric-guitar.wav 5859.8945524508 -156.4855977454 2.9773667628 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0005338204 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -21.1805515749 0.0313385045 -13.0000000000 -21.1805515749 -18.4524698848 5.7422787081 15.0598332796 -0.9429978568 0.0004882812 0.0000001038 0.0046205788 617.3705030837 0.1167682775 527.5634765625 
generated/electric-guitar/w1limiter_53_electric-guitar.wav 5883.3561021243 -156.4855977454 2.9719395112 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000454687 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -26.0411483313 0.0293432295 -20.0000000000 -26.0411483313 -23.5607512707 5.8603610180 15.5974010433 -0.8342559497 0.0004882813 0.0000000924 0.0042721731 695.2830069034 0.0929839023 527.5634765625 
generated/electric-guitar/w1limiter_54_electric-guitar.wav 5863.8096802917 -156.4855977454 2.9822297595 1.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000040763 0.9999999999 0.0000000000 0.0000000000 0.0000000000 -31.9358563280 0.0299676276 -24.0000000000 -31.9358563280 -29.5447256829 5.8530682349 15.4137863144 -0.8171349443 0.0004882812 0.0000000924 0.0041574867 689.1786820146 0.0901307467 527.5634765625 
generated/electric-guitar/w1limiter_55_electric-guitar.wav 5864.1018540112 -156.4855977454 2.9818890559 1.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000076224 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -28.9823102957 0.0323833478 -23.0000000000 -28.9823102957 -26.7564757740 5.7777881918 14.6156827043 -0.8523440008 0.0004882812 0.0000001003 0.0043142239 629.0376261313 0.0967174593 527.5634765625 
